gisco_id,street_name,country,named_after_id,person,gender,category,tag,checked,ignore,named_after_n,named_after_custom_label,session,time,label,description,instance_of_label,date_of_birth,date_of_death
RO_143450,Strada Combinei,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:52:39Z,NA,NA,NA,NA,NA
RO_143450,Strada Cojocarilor,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:52:35Z,NA,NA,NA,NA,NA
RO_143450,Strada Cloșca,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:52:06Z,NA,NA,NA,NA,NA
RO_143450,Strada Cisnădioara,RO,Q649070,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:51:35Z,Cisnădioara,"locality in Sibiu County, Romania",constituent locality,NA,NA
RO_143450,Strada Ciorcârliei,RO,Q3402673,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:51:00Z,Ciocârlia,song,musical work/composition,NA,NA
RO_143450,Strada Cindrel,RO,Q198356,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:49:43Z,Cindrel Mountains,mountain range,mountain range,NA,NA
RO_143450,Strada Charles Darwin,RO,Q1035,1,male,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:47:14Z,Charles Darwin,English naturalist and biologist (1809–1882),human,+1809-02-12T00:00:00Z,+1882-04-19T00:00:00Z
RO_143450,Strada Cetății,RO,Q57831,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T20:42:59Z,fortress,large fort,NA,NA,NA
RO_143450,Strada Cernei,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:37:23Z,NA,NA,NA,NA,NA
RO_143450,Strada Cerbului,RO,Q23390,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:33:29Z,Cervidae,hoofed ruminant mammals forming the family Cervidae,taxon,NA,NA
RO_143450,Strada Centumvirilor,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:33:02Z,NA,NA,NA,NA,NA
RO_143450,Strada Ceferiștilor,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:28:27Z,NA,NA,NA,NA,NA
RO_143450,Strada Cedonia,RO,Q5057059,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:26:47Z,Castra Cedonia,Roman fort in Dacia,castrum,NA,NA
RO_143450,Strada Castorului,RO,Q47542,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:23:08Z,beaver,genus of mammals,taxon,NA,NA
RO_143450,Strada Carpaților,RO,Q1288,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:22:22Z,Carpathian Mountains,mountain range in Central and Eastern Europe,mountain range,NA,NA
RO_143450,Strada Cărbunelui,RO,NA,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:20:28Z,NA,NA,NA,NA,NA
RO_143450,Strada Căprioarelor,RO,Q122069,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:19:51Z,roe deer,species of mammal,taxon,NA,NA
RO_143450,Strada Caprelor,RO,Q172923,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:17:08Z,Capra,genus of mammals,taxon,NA,NA
RO_143450,Strada Călțun,RO,Q1129414,0,NA,,,1,0,1,NA,de13b5784be22a2f27e2052aafc7826f,2022-11-11T19:07:19Z,Călțun-Lespezi,NA,NA,NA,NA
RO_143450,Strada General Dragalina,RO,Q2918453,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:59:23Z,Ion Dragalina,Romanian general (1860-1916),human,+1860-12-16T00:00:00Z,+1916-11-09T00:00:00Z
RO_143450,Strada Gării,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:58:40Z,NA,NA,NA,NA,NA
RO_143450,Strada Galileo Galilei,RO,Q307,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:58:07Z,Galileo Galilei,Italian polymath (1564–1642),human,+1564-02-15T00:00:00Z,+1642-01-08T00:00:00Z
RO_143450,Strada G. M. Zamfirescu,RO,Q9267269,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:57:49Z,George Mihail Zamfirescu,Romanian prose writer and playwright,human,+1898-10-13T00:00:00Z,+1939-08-08T00:00:00Z
RO_143450,Strada Frații Grachi,RO,Q297183,1,male,,,1,0,2,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:56:51Z,Gaius Gracchus,ancient Roman politician,human,-0154-00-00T00:00:00Z,-0121-00-00T00:00:00Z
RO_143450,Strada Frații Grachi,RO,Q212109,1,male,,,1,0,2,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:56:06Z,Tiberius Gracchus,ancient Rome politician,human,-0162-00-00T00:00:00Z,-0133-00-00T00:00:00Z
RO_143450,Strada Frigoriferului,RO,Q37828,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:54:56Z,refrigerator,household or industrial appliance for preserving food at a low temperature,NA,NA,NA
RO_143450,Strada Fragilor,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:54:22Z,NA,NA,NA,NA,NA
RO_143450,Strada Forjorilor,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:53:59Z,NA,NA,NA,NA,NA
RO_143450,Strada Florian Rieger,RO,NA,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:53:45Z,NA,NA,NA,NA,NA
RO_143450,Strada Flacăra,RO,Q235544,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:53:02Z,flame,"visible, gaseous part of a fire",NA,NA,NA
RO_143450,Strada Filarmonicii,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:52:36Z,NA,NA,NA,NA,NA
RO_143450,Strada Felinarului,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:51:48Z,NA,NA,NA,NA,NA
RO_143450,Strada Faurului,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:51:14Z,NA,NA,NA,NA,NA
RO_143450,Strada Fântânii,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:50:20Z,NA,NA,NA,NA,NA
RO_143450,Strada Fântânele,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:50:15Z,NA,NA,NA,NA,NA
RO_143450,Strada Faianței,RO,Q468402,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:49:40Z,tile,manufactured piece of hard-wearing material,NA,NA,NA
RO_143450,Strada Europa Unită,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:49:25Z,NA,NA,NA,NA,NA
RO_143450,Strada Eschile,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:47:21Z,NA,NA,NA,NA,NA
RO_143450,Strada Eroilor,RO,Q162244,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:47:14Z,hero,"person or character who fights adversity through ingenuity, courage, or strength",occupation,NA,NA
RO_143450,Strada Emil Zola,RO,Q504,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:46:05Z,Émile Zola,"French journalist, playwright and poet (1840–1902)",human,+1840-04-02T00:00:00Z,+1902-09-29T00:00:00Z
RO_143450,Strada Emil Cioran,RO,Q193405,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:45:42Z,Emil Cioran,Romanian-French philosopher and essayist,human,+1911-04-08T00:00:00Z,+1995-06-20T00:00:00Z
RO_143450,Strada Elena Cuza Doamna,RO,Q4975558,1,female,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:45:12Z,Elena Cuza,Romanian noble and philanthropist,human,+1825-06-17T00:00:00Z,+1909-04-02T00:00:00Z
RO_143450,Strada Electricienilor,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:44:49Z,NA,NA,NA,NA,NA
RO_143450,Strada El Greco,RO,Q301,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:41:08Z,El Greco,"Greek artist, painter, sculptor and architect, 1541-1614",human,+1541-10-01T00:00:00Z,+1614-04-07T00:00:00Z
RO_143450,Strada Egalității,RO,Q912512,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:40:50Z,equal opportunity,Similar treatment of all people,NA,NA,NA
RO_143450,Strada Eduard Albert Bieltz,RO,Q987698,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:40:12Z,Eduard Albert Bielz,zoologist (1827-1898),human,+1827-02-04T00:00:00Z,+1898-05-26T00:00:00Z
RO_143450,Strada Dulgherilor,RO,Q154549,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:39:18Z,carpenter,profession; person who performs carpentry,wood working profession,NA,NA
RO_143450,Strada Drum Nou,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:38:39Z,NA,NA,NA,NA,NA
RO_143450,Strada Dorobanților,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:38:13Z,NA,NA,NA,NA,NA
RO_143450,Strada Doljului,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:37:47Z,NA,NA,NA,NA,NA
RO_143450,Strada Doinei,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:33:06Z,NA,NA,NA,NA,NA
RO_143450,Strada Doctor Stanca,RO,NA,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:32:50Z,NA,NA,NA,NA,NA
RO_143450,Strada Doctor Ioan Lupaș,RO,Q6061817,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:31:48Z,Ioan Lupaș,Romanian academic and politician,human,+1880-08-09T00:00:00Z,+1967-07-03T00:00:00Z
RO_143450,Strada Doctor Dumitru Bagdazar,RO,Q18537650,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:31:28Z,Dumitru Bagdasar,Romanian physician (1893-1946),human,+1893-12-17T00:00:00Z,+1946-07-16T00:00:00Z
RO_143450,Strada Doctor Corneliu Diaconovici,RO,Q13472414,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:31:02Z,Corneliu Diaconovici,Romanian journalist,human,+1859-02-18T00:00:00Z,+1923-08-17T00:00:00Z
RO_143450,Strada Doctor Barcianu,RO,NA,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:30:43Z,NA,NA,NA,NA,NA
RO_143450,Strada Dobârca,RO,Q747180,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:28:18Z,Dobârca,"village in Sibiu County, Romania",village,NA,NA
RO_143450,Strada Distribuției,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:27:57Z,NA,NA,NA,NA,NA
RO_143450,Strada Dinicu Golescu,RO,Q731706,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:27:12Z,Dinicu Golescu,Romanian writer (1777-1830),human,+1777-02-07T00:00:00Z,+1830-10-05T00:00:00Z
RO_143450,Strada Dimitrie Cantemir,RO,Q159933,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:10:30Z,Dimitrie Cantemir,Prince of Moldavia,human,+1674-10-26T00:00:00Z,+1723-08-21T00:00:00Z
RO_143450,Strada Dimitrie Anghel,RO,Q905508,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:09:46Z,Dimitrie Anghel,Romanian poet,human,+1872-07-16T00:00:00Z,+1914-11-13T00:00:00Z
RO_143450,Strada Diaconul Coressi,RO,Q869105,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:09:20Z,Coresi,Romanian printer,human,NA,+1583-01-01T00:00:00Z
RO_143450,Strada Deventer,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:07:49Z,NA,NA,NA,NA,NA
RO_143450,Strada Decebal,RO,Q28928,1,male,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:05:12Z,Decebalus,king of Dacia,human,+0100-01-01T00:00:00Z,+0106-00-00T00:00:00Z
RO_143450,Strada Darstelor,RO,NA,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:04:59Z,NA,NA,NA,NA,NA
RO_143450,Strada Dafinului,RO,Q26006,0,NA,,,1,0,1,NA,72d8eebbf5fcf8fc44008a94a5b76c6f,2022-11-11T14:04:28Z,Laurus nobilis,species of plant,taxon,NA,NA
RO_143450,Strada Bungardului,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:08:05Z,NA,NA,NA,NA,NA
RO_143450,Strada Budislavu,RO,Q10361615,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:07:10Z,Budislavu River,river in Romania,river,NA,NA
RO_143450,Strada Bucovinei,RO,Q105206,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:02:01Z,Bukovina,historical region in Central Europe,geographic region,NA,NA
RO_143450,Strada Brutarilor,RO,Q274393,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:01:42Z,bakery,establishment that produces and sells flour-based food baked in an oven,NA,NA,NA
RO_143450,Strada Bratislava,RO,Q1780,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:01:18Z,Bratislava,capital city of Slovakia,city,NA,NA
RO_143450,Strada Brândușei,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:00:40Z,NA,NA,NA,NA,NA
RO_143450,Strada Bradului,RO,Q25350,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T12:00:21Z,Abies,genus of plants,taxon,NA,NA
RO_143450,Strada Boticelli,RO,Q5669,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:59:56Z,Sandro Botticelli,Italian painter (1445-1510),human,+1445-03-01T00:00:00Z,+1510-05-17T00:00:00Z
RO_143450,Strada Blănarilor,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:57:37Z,NA,NA,NA,NA,NA
RO_143450,Strada Bihorului,RO,Q794778,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:56:56Z,Bihor Mountains,mountain range,mountain range,NA,NA
RO_143450,Strada Berzelor,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:46:49Z,NA,NA,NA,NA,NA
RO_143450,Strada Berlin,RO,Q64,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:46:05Z,Berlin,"federal state, capital and largest city of Germany",seat of government,NA,NA
RO_143450,Strada Berăriei,RO,Q858012,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:44:55Z,beer hall,large drinking establishment mostly serving beer,NA,NA,NA
RO_143450,Strada Bastionului,RO,Q81851,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:44:22Z,bastion,structure projecting outward from the curtain wall of a fortification,NA,NA,NA
RO_143450,Strada Barcelona,RO,Q1492,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:44:07Z,Barcelona,"city in Catalonia, Spain",municipality of Catalonia,NA,NA
RO_143450,Strada Bărbierilor,RO,Q107198,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:43:33Z,barber,"person whose occupation is mainly to cut, dress, groom, style and shave males' hair",profession,NA,NA
RO_143450,Strada Banatului,RO,Q170143,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:41:33Z,Banat,geographical and historical region in Central and Eastern Europe,geographic region,NA,NA
RO_143450,Strada Balanței,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:41:15Z,NA,NA,NA,NA,NA
RO_143450,Strada Băii,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:40:21Z,NA,NA,NA,NA,NA
RO_143450,Strada Băicoi,RO,Q283862,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:37:49Z,Băicoi,"town in Prahova County, Romania",town in Romania,NA,NA
RO_143450,Strada Azilului,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:37:00Z,NA,NA,NA,NA,NA
RO_143450,Strada Avocat Ilie Măcelaru,RO,Q12730321,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:34:47Z,Ilie Măcelar,NA,human,+1822-04-30T00:00:00Z,+1891-02-20T00:00:00Z
RO_143450,Strada Aviator Gheorghe Bănciulescu,RO,Q5556284,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:33:22Z,Gheorghe Bănciulescu,Romanian aviator,human,+1898-12-28T00:00:00Z,+1935-04-12T00:00:00Z
RO_143450,Strada Autogării,RO,Q494829,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:32:59Z,bus station,"structure, larger than a bus stop, where city or intercity buses stop to pick up and drop off passengers",NA,NA,NA
RO_143450,Strada August Treboniu Laurian,RO,Q2870948,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:32:42Z,August Treboniu Laurian,Romanian politician and academic,human,+1810-07-17T00:00:00Z,+1881-02-25T00:00:00Z
RO_143450,Strada Arieșului,RO,Q660435,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:32:29Z,Arieș River,"tributary of Mureș River in Transylvania, Romania",river,NA,NA
RO_143450,Strada Arhivelor,RO,Q166118,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:32:03Z,archives,agency or institution responsible for the preservation and communication of records selected for permanent preservation,NA,NA,NA
RO_143450,Strada Argintarilor,RO,NA,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:25:10Z,NA,NA,NA,NA,NA
RO_143450,Strada Argeșului,RO,Q214811,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:24:46Z,Argeș River,Romanian river,river,NA,NA
RO_143450,Strada Anul 1907,RO,Q2048,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:16:56Z,1907,year,calendar year,NA,NA
RO_143450,Strada Anul 1848,RO,Q7647,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:16:33Z,1848,year,calendar year,NA,NA
RO_143450,Strada Anghel Salihny,RO,Q285575,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:16:08Z,Anghel Saligny,Romanian engineer,human,+1854-04-19T00:00:00Z,+1925-06-17T00:00:00Z
RO_143450,Strada Andrei Șaguna,RO,Q502776,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:14:59Z,Andrei Șaguna,Romanian saint (1809-1873),human,+1808-12-20T00:00:00Z,+1873-06-28T00:00:00Z
RO_143450,Strada Andrei Mureșanu,RO,Q502292,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:14:34Z,Andrei Mureșanu,Romanian writer (1816-1863),human,+1816-11-16T00:00:00Z,+1863-10-12T00:00:00Z
RO_143450,Strada Anatole France,RO,Q42443,1,male,culture,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:14:12Z,Anatole France,French writer,human,+1844-04-16T00:00:00Z,+1924-10-12T00:00:00Z
RO_143450,Strada Ana Ipătescu,RO,Q12720571,1,female,politics,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:13:53Z,Ana Ipătescu,Participant in the Romanian Revolution of 1848,human,+1805-00-00T00:00:00Z,+1875-03-13T00:00:00Z
RO_143450,Strada Amnaș,RO,Q834726,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:13:32Z,Amnaș,"locality in Sibiu County, Romania",constituent locality,NA,NA
RO_143450,Strada Alpinismului,RO,Q36908,0,NA,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:13:12Z,mountaineering,sport of mountain climbing,NA,NA,NA
RO_143450,Strada Alexandru Xenopol,RO,Q635387,1,male,,,1,0,1,NA,1531daf08732be49404f13e5c97472a4,2022-11-11T11:12:45Z,Alexandru Dimitrie Xenopol,Romanian historian,human,+1847-03-23T00:00:00Z,+1920-02-27T00:00:00Z
RO_143450,Strada Alexandru Papiu-Ilarian,RO,Q276824,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T10:06:29Z,Alexandru Papiu Ilarian,Romanian lawyer (1827-1877),human,+1827-09-27T00:00:00Z,+1877-10-23T00:00:00Z
RO_143450,Strada Alexandru Odobescu,RO,Q609482,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T10:06:05Z,Alexandru Odobescu,"commune in Călărași County, Romania",commune of Romania,NA,NA
RO_143450,Strada Alexandru Ioan Cuza,RO,Q294832,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T10:00:40Z,Alexandru Ioan Cuza,first ruler of the United Principalities of Moldavia and Wallachia,human,+1820-03-20T00:00:00Z,+1873-05-03T00:00:00Z
RO_143450,Strada Alba Iulia,RO,Q174665,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T10:00:22Z,Alba Iulia,city in Romania,municipiu of Romania,NA,NA
RO_143450,Strada Alămor,RO,Q575255,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:54:15Z,Alămor,"village in Sibiu County, Romania",village,NA,NA
RO_143450,Strada Agârbiciu,RO,Q399617,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:51:19Z,Agârbiciu,"village in Sibiu County, Romania",village,NA,NA
RO_143450,Strada Abatorului,RO,Q385557,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:51:02Z,slaughterhouse,facility where animals are killed for consumption as food products,facility,NA,NA
RO_143450,Șoseaua Alba Iulia,RO,Q174665,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:49:19Z,Alba Iulia,city in Romania,municipiu of Romania,NA,NA
RO_143450,Scara Cetatenilor,RO,Q1020994,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:48:11Z,citizen,member of a state and a community,role,NA,NA
RO_143450,Prelungirea Rampa Ștefan cel Mare,RO,NA,NA,NA,NA,NA,1,1,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:46:58Z,NA,NA,NA,NA,NA
RO_143450,Podul Minciunilor,RO,Q4925193,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:46:50Z,lie,intentionally false statement to a person or group made by another person or group,intentional human activity,NA,NA
RO_143450,Piațeta Târgul Peștelui,RO,Q1188480,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:45:54Z,fish market,marketplace for fish products,NA,NA,NA
RO_143450,Piața Teatrului,RO,Q11635,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:45:15Z,theatre,collaborative form of performing art,performing arts genre,NA,NA
RO_143450,Piața Tălmaciu,RO,Q679428,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:43:50Z,Tălmaciu,"town in Sibiu County, Romania",town in Romania,NA,NA
RO_143450,Piața Schiller,RO,Q22670,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:43:34Z,Friedrich Schiller,"German poet, philosopher, historian and playwright (1759–1805)",human,+1759-11-10T00:00:00Z,+1805-05-09T00:00:00Z
RO_143450,Piața Prahovei,RO,Q188665,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:43:21Z,Prahova County,county in Romania,județ,NA,NA
RO_143450,Piața Mică,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:40:55Z,NA,NA,NA,NA,NA
RO_143450,Piața Mare,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:40:41Z,NA,NA,NA,NA,NA
RO_143450,Piața La Coroana,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:40:03Z,NA,NA,NA,NA,NA
RO_143450,Piața Friedrich von Schiller,RO,Q22670,1,male,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:39:58Z,Friedrich Schiller,"German poet, philosopher, historian and playwright (1759–1805)",human,+1759-11-10T00:00:00Z,+1805-05-09T00:00:00Z
RO_143450,Piața Dragoner,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:39:42Z,NA,NA,NA,NA,NA
RO_143450,Piața Crișan,RO,NA,0,NA,,,1,0,1,NA,d6aec579d877e5bdcd630b175d4a3b59,2022-11-11T09:39:26Z,NA,NA,NA,NA,NA
